run_id,task,profile,step_id,command,status,exit_code,duration_seconds,known_blocker_id,stdout_log,stderr_log,result_path
20260505T195258Z-c86da8ae,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.281,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195258Z-c86da8ae/step-results/task-brief-tests.json
20260505T195300Z-ab2317ee,rig-monitor-tui-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.671,,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/step-results/atlas-check.json
20260505T195300Z-ab2317ee,rig-monitor-tui-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.313,,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/step-results/git-hygiene-status.json
20260505T195300Z-ab2317ee,rig-monitor-tui-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.053,,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/step-results/py-compile.json
20260505T195300Z-ab2317ee,rig-monitor-tui-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.282,,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-monitor-tui-bootstrap/20260505T195300Z-ab2317ee/step-results/task-brief-tests.json
20260505T195334Z-b039021c,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.646,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/step-results/atlas-check.json
20260505T195334Z-b039021c,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.376,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/step-results/git-hygiene-status.json
20260505T195334Z-b039021c,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.055,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/step-results/py-compile.json
20260505T195334Z-b039021c,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.42,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195334Z-b039021c/step-results/task-brief-tests.json
20260505T195340Z-0181fc66,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.665,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/step-results/atlas-check.json
20260505T195340Z-0181fc66,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.324,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/step-results/git-hygiene-status.json
20260505T195340Z-0181fc66,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.055,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/step-results/py-compile.json
20260505T195340Z-0181fc66,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.275,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T195340Z-0181fc66/step-results/task-brief-tests.json
20260505T200139Z-86964761,rig-session-review-bundle-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.771,,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/step-results/atlas-check.json
20260505T200139Z-86964761,rig-session-review-bundle-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.411,,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/step-results/git-hygiene-status.json
20260505T200139Z-86964761,rig-session-review-bundle-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.05,,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/step-results/py-compile.json
20260505T200139Z-86964761,rig-session-review-bundle-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.263,,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-session-review-bundle-bootstrap/20260505T200139Z-86964761/step-results/task-brief-tests.json
20260505T200612Z-95efcecb,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.586,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/step-results/atlas-check.json
20260505T200612Z-95efcecb,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.324,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/step-results/git-hygiene-status.json
20260505T200612Z-95efcecb,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.049,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/step-results/py-compile.json
20260505T200612Z-95efcecb,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.28,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200612Z-95efcecb/step-results/task-brief-tests.json
20260505T200617Z-701e5e81,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.607,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/step-results/atlas-check.json
20260505T200617Z-701e5e81,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.31,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/step-results/git-hygiene-status.json
20260505T200617Z-701e5e81,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.051,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/step-results/py-compile.json
20260505T200617Z-701e5e81,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.267,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200617Z-701e5e81/step-results/task-brief-tests.json
20260505T200708Z-b77d50d2,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.643,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/step-results/atlas-check.json
20260505T200708Z-b77d50d2,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.369,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/step-results/git-hygiene-status.json
20260505T200708Z-b77d50d2,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.052,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/step-results/py-compile.json
20260505T200708Z-b77d50d2,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.311,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200708Z-b77d50d2/step-results/task-brief-tests.json
20260505T200713Z-6c91bfa3,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.613,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/step-results/atlas-check.json
20260505T200713Z-6c91bfa3,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.329,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/step-results/git-hygiene-status.json
20260505T200713Z-6c91bfa3,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.056,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/step-results/py-compile.json
20260505T200713Z-6c91bfa3,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.29,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T200713Z-6c91bfa3/step-results/task-brief-tests.json
20260505T201643Z-8266c6b8,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.91,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/step-results/atlas-check.json
20260505T201643Z-8266c6b8,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.452,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/step-results/git-hygiene-status.json
20260505T201643Z-8266c6b8,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.078,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/step-results/py-compile.json
20260505T201643Z-8266c6b8,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.387,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201643Z-8266c6b8/step-results/task-brief-tests.json
20260505T201649Z-566bb11e,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.761,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/step-results/atlas-check.json
20260505T201649Z-566bb11e,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.452,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/step-results/git-hygiene-status.json
20260505T201649Z-566bb11e,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.069,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/step-results/py-compile.json
20260505T201649Z-566bb11e,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.387,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T201649Z-566bb11e/step-results/task-brief-tests.json
20260505T202818Z-d6631c3d,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.998,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/step-results/atlas-check.json
20260505T202818Z-d6631c3d,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.466,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/step-results/git-hygiene-status.json
20260505T202818Z-d6631c3d,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.051,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/step-results/py-compile.json
20260505T202818Z-d6631c3d,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.281,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202818Z-d6631c3d/step-results/task-brief-tests.json
20260505T202827Z-42dad90c,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.675,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/step-results/atlas-check.json
20260505T202827Z-42dad90c,rig-cli-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.497,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/step-results/git-hygiene-status.json
20260505T202827Z-42dad90c,rig-cli-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.067,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/step-results/py-compile.json
20260505T202827Z-42dad90c,rig-cli-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.445,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202827Z-42dad90c/step-results/task-brief-tests.json
20260505T202838Z-7ffc6714,rig-notifications-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.621,,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/step-results/atlas-check.json
20260505T202838Z-7ffc6714,rig-notifications-bootstrap,local-fast,git-hygiene-status,python3 scripts/anigma_git_hygiene.py status,passed,0,0.461,,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/git-hygiene-status.stdout.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/git-hygiene-status.stderr.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/step-results/git-hygiene-status.json
20260505T202838Z-7ffc6714,rig-notifications-bootstrap,local-fast,py-compile,python3 -m py_compile scripts/anigma_pipeline.py scripts/anigma_validate_scope.py scripts/anigma_result_contract.py scripts/anigma_common/*.py,passed,0,0.051,,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/py-compile.stdout.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/py-compile.stderr.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/step-results/py-compile.json
20260505T202838Z-7ffc6714,rig-notifications-bootstrap,local-fast,task-brief-tests,python3 scripts/test_task_brief_generator.py,passed,0,0.276,,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/task-brief-tests.stdout.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/logs/task-brief-tests.stderr.log,.build/anigma-pipeline/runs/rig-notifications-bootstrap/20260505T202838Z-7ffc6714/step-results/task-brief-tests.json
20260505T202850Z-5ca88585,rig-cli-bootstrap,local-fast,atlas-check,python3 scripts/anigma_context_query.py --check,passed,0,0.703,,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202850Z-5ca88585/logs/atlas-check.stdout.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202850Z-5ca88585/logs/atlas-check.stderr.log,.build/anigma-pipeline/runs/rig-cli-bootstrap/20260505T202850Z-5ca88585/step-results/atlas-check.json
